TIME_PERIOD;GEO;AGE;SEX;OBS_VALUE;OBS_STATUS
2020-W30;CH;Y40T44;T;5;P
2020-W30;CH;Y40T44;F;1;P
2020-W30;CH;Y40T44;M;4;P
2020-W30;CH;Y45T49;T;10;P
2020-W30;CH;Y45T49;F;3;P
2020-W30;CH;Y45T49;M;7;P
2020-W30;CH;Y50T54;T;31;P
2020-W30;CH;Y50T54;F;12;P
2020-W30;CH;Y50T54;M;19;P
2020-W30;CH;Y55T59;T;34;P
2020-W30;CH;Y55T59;F;13;P
2020-W30;CH;Y55T59;M;21;P
2020-W30;CH;Y60T64;T;59;P
2020-W30;CH;Y60T64;F;18;P
2020-W30;CH;Y60T64;M;41;P
2020-W30;CH;Y65T69;T;63;P
2020-W30;CH;Y65T69;F;23;P
2020-W30;CH;Y65T69;M;40;P
2020-W30;CH;Y70T74;T;86;P
2020-W30;CH;Y70T74;F;34;P
2020-W30;CH;Y70T74;M;52;P
2020-W30;CH;Y75T79;T;133;P
2020-W30;CH;Y75T79;F;58;P
2020-W30;CH;Y75T79;M;75;P
2020-W30;CH;Y80T84;T;177;P
2020-W30;CH;Y80T84;F;85;P
2020-W30;CH;Y80T84;M;92;P
2020-W30;CH;Y85T89;T;226;P
2020-W30;CH;Y85T89;F;128;P
2020-W30;CH;Y85T89;M;98;P
2020-W30;CH;Y_GE90;T;301;P
2020-W30;CH;Y_GE90;F;201;P
2020-W30;CH;Y_GE90;M;100;P
2020-W30;CH01;_T;T;197;P
2020-W30;CH01;_T;F;109;P
2020-W30;CH01;_T;M;88;P
2020-W30;CH01;Y0T4;T;3;P
2020-W30;CH01;Y0T4;F;2;P
2020-W30;CH01;Y0T4;M;1;P
2020-W30;CH01;Y15T19;T;1;P
2020-W30;CH01;Y15T19;F;1;P
2020-W30;CH01;Y30T34;T;1;P
2020-W30;CH01;Y30T34;M;1;P
2020-W30;CH01;Y40T44;T;2;P
2020-W30;CH01;Y40T44;M;2;P
2020-W30;CH01;Y45T49;T;2;P
2020-W30;CH01;Y45T49;F;1;P
2020-W30;CH01;Y45T49;M;1;P
2020-W30;CH01;Y50T54;T;5;P
2020-W30;CH01;Y50T54;F;2;P
2020-W30;CH01;Y50T54;M;3;P
2020-W30;CH01;Y55T59;T;8;P
2020-W30;CH01;Y55T59;F;5;P
2020-W30;CH01;Y55T59;M;3;P
2020-W30;CH01;Y60T64;T;9;P
2020-W30;CH01;Y60T64;F;1;P
2020-W30;CH01;Y60T64;M;8;P
2020-W30;CH01;Y65T69;T;8;P
2020-W30;CH01;Y65T69;F;6;P
2020-W30;CH01;Y65T69;M;2;P
2020-W30;CH01;Y70T74;T;13;P
2020-W30;CH01;Y70T74;F;5;P
2020-W30;CH01;Y70T74;M;8;P
2020-W30;CH01;Y75T79;T;22;P
2020-W30;CH01;Y75T79;F;7;P
2020-W30;CH01;Y75T79;M;15;P
2020-W30;CH01;Y80T84;T;33;P
2020-W30;CH01;Y80T84;F;14;P
2020-W30;CH01;Y80T84;M;19;P
2020-W30;CH01;Y85T89;T;37;P
2020-W30;CH01;Y85T89;F;26;P
2020-W30;CH01;Y85T89;M;11;P
2020-W30;CH01;Y_GE90;T;53;P
2020-W30;CH01;Y_GE90;F;39;P
2020-W30;CH01;Y_GE90;M;14;P
2020-W30;CH02;_T;T;281;P
2020-W30;CH02;_T;F;127;P
2020-W30;CH02;_T;M;154;P
2020-W30;CH02;Y20T24;T;1;P
2020-W30;CH02;Y20T24;M;1;P
2020-W30;CH02;Y25T29;T;1;P
2020-W30;CH02;Y25T29;M;1;P
2020-W30;CH02;Y30T34;T;2;P
2020-W30;CH02;Y30T34;F;1;P
2020-W30;CH02;Y30T34;M;1;P
2020-W30;CH02;Y40T44;T;2;P
2020-W30;CH02;Y40T44;F;1;P
2020-W30;CH02;Y40T44;M;1;P
2020-W30;CH02;Y45T49;T;2;P
2020-W30;CH02;Y45T49;M;2;P
2020-W30;CH02;Y50T54;T;8;P
2020-W30;CH02;Y50T54;F;2;P
2020-W30;CH02;Y50T54;M;6;P
2020-W30;CH02;Y55T59;T;8;P
2020-W30;CH02;Y55T59;F;2;P
2020-W30;CH02;Y55T59;M;6;P
2020-W30;CH02;Y60T64;T;15;P
2020-W30;CH02;Y60T64;F;4;P
2020-W30;CH02;Y60T64;M;11;P
2020-W30;CH02;Y65T69;T;15;P
2020-W30;CH02;Y65T69;F;5;P
2020-W30;CH02;Y65T69;M;10;P
2020-W30;CH02;Y70T74;T;21;P
2020-W30;CH02;Y70T74;F;8;P
2020-W30;CH02;Y70T74;M;13;P
2020-W30;CH02;Y75T79;T;39;P
2020-W30;CH02;Y75T79;F;15;P
2020-W30;CH02;Y75T79;M;24;P
2020-W30;CH02;Y80T84;T;47;P
2020-W30;CH02;Y80T84;F;22;P
2020-W30;CH02;Y80T84;M;25;P
2020-W30;CH02;Y85T89;T;52;P
2020-W30;CH02;Y85T89;F;27;P
2020-W30;CH02;Y85T89;M;25;P
2020-W30;CH02;Y_GE90;T;68;P
2020-W30;CH02;Y_GE90;F;40;P
2020-W30;CH02;Y_GE90;M;28;P
2020-W30;CH03;_T;T;169;P
2020-W30;CH03;_T;F;94;P
2020-W30;CH03;_T;M;75;P
2020-W30;CH03;Y0T4;T;3;P
2020-W30;CH03;Y0T4;F;2;P
2020-W30;CH03;Y0T4;M;1;P
2020-W30;CH03;Y15T19;T;1;P
2020-W30;CH03;Y15T19;M;1;P
2020-W30;CH03;Y25T29;T;1;P
2020-W30;CH03;Y25T29;M;1;P
2020-W30;CH03;Y35T39;T;2;P
2020-W30;CH03;Y35T39;F;1;P
2020-W30;CH03;Y35T39;M;1;P
2020-W30;CH03;Y40T44;T;1;P
2020-W30;CH03;Y40T44;M;1;P
2020-W30;CH03;Y45T49;T;2;P
2020-W30;CH03;Y45T49;F;1;P
2020-W30;CH03;Y45T49;M;1;P
2020-W30;CH03;Y50T54;T;5;P
2020-W30;CH03;Y50T54;F;2;P
2020-W30;CH03;Y50T54;M;3;P
2020-W30;CH03;Y55T59;T;4;P
2020-W30;CH03;Y55T59;M;4;P
2020-W30;CH03;Y60T64;T;8;P
2020-W30;CH03;Y60T64;F;4;P
2020-W30;CH03;Y60T64;M;4;P
2020-W30;CH03;Y65T69;T;11;P
2020-W30;CH03;Y65T69;F;4;P
2020-W30;CH03;Y65T69;M;7;P
2020-W30;CH03;Y70T74;T;12;P
2020-W30;CH03;Y70T74;F;4;P
2020-W30;CH03;Y70T74;M;8;P
2020-W30;CH03;Y75T79;T;16;P
2020-W30;CH03;Y75T79;F;9;P
2020-W30;CH03;Y75T79;M;7;P
2020-W30;CH03;Y80T84;T;21;P
2020-W30;CH03;Y80T84;F;14;P
2020-W30;CH03;Y80T84;M;7;P
2020-W30;CH03;Y85T89;T;34;P
2020-W30;CH03;Y85T89;F;22;P
2020-W30;CH03;Y85T89;M;12;P
2020-W30;CH03;Y_GE90;T;48;P
2020-W30;CH03;Y_GE90;F;31;P
2020-W30;CH03;Y_GE90;M;17;P
2020-W30;CH04;_T;T;192;P
2020-W30;CH04;_T;F;101;P
2020-W30;CH04;_T;M;91;P
2020-W30;CH04;Y0T4;T;4;P
2020-W30;CH04;Y0T4;F;2;P
2020-W30;CH04;Y0T4;M;2;P
2020-W30;CH04;Y5T9;T;1;P
2020-W30;CH04;Y5T9;M;1;P
2020-W30;CH04;Y25T29;T;1;P
2020-W30;CH04;Y25T29;F;1;P
2020-W30;CH04;Y35T39;T;2;P
2020-W30;CH04;Y35T39;M;2;P
2020-W30;CH04;Y50T54;T;10;P
2020-W30;CH04;Y50T54;F;5;P
2020-W30;CH04;Y50T54;M;5;P
2020-W30;CH04;Y55T59;T;4;P
2020-W30;CH04;Y55T59;F;2;P
2020-W30;CH04;Y55T59;M;2;P
2020-W30;CH04;Y60T64;T;13;P
2020-W30;CH04;Y60T64;F;3;P
2020-W30;CH04;Y60T64;M;10;P
2020-W30;CH04;Y65T69;T;9;P
2020-W30;CH04;Y65T69;F;3;P
2020-W30;CH04;Y65T69;M;6;P
2020-W30;CH04;Y70T74;T;10;P
2020-W30;CH04;Y70T74;F;4;P
2020-W30;CH04;Y70T74;M;6;P
2020-W30;CH04;Y75T79;T;23;P
2020-W30;CH04;Y75T79;F;12;P
2020-W30;CH04;Y75T79;M;11;P
2020-W30;CH04;Y80T84;T;27;P
2020-W30;CH04;Y80T84;F;15;P
2020-W30;CH04;Y80T84;M;12;P
2020-W30;CH04;Y85T89;T;44;P
2020-W30;CH04;Y85T89;F;27;P
2020-W30;CH04;Y85T89;M;17;P
2020-W30;CH04;Y_GE90;T;44;P
2020-W30;CH04;Y_GE90;F;27;P
2020-W30;CH04;Y_GE90;M;17;P
2020-W30;CH05;_T;T;164;P
2020-W30;CH05;_T;F;75;P
2020-W30;CH05;_T;M;89;P
2020-W30;CH05;Y0T4;T;1;P
2020-W30;CH05;Y0T4;F;1;P
2020-W30;CH05;Y35T39;T;2;P
2020-W30;CH05;Y35T39;M;2;P
2020-W30;CH05;Y45T49;T;2;P
2020-W30;CH05;Y45T49;F;1;P
2020-W30;CH05;Y45T49;M;1;P
2020-W30;CH05;Y50T54;T;1;P
2020-W30;CH05;Y50T54;F;1;P
2020-W30;CH05;Y55T59;T;5;P
2020-W30;CH05;Y55T59;F;1;P
2020-W30;CH05;Y55T59;M;4;P
2020-W30;CH05;Y60T64;T;9;P
2020-W30;CH05;Y60T64;F;4;P
2020-W30;CH05;Y60T64;M;5;P
2020-W30;CH05;Y65T69;T;11;P
2020-W30;CH05;Y65T69;F;1;P
2020-W30;CH05;Y65T69;M;10;P
2020-W30;CH05;Y70T74;T;14;P
2020-W30;CH05;Y70T74;F;3;P
2020-W30;CH05;Y70T74;M;11;P
2020-W30;CH05;Y75T79;T;14;P
2020-W30;CH05;Y75T79;F;6;P
2020-W30;CH05;Y75T79;M;8;P
2020-W30;CH05;Y80T84;T;28;P
2020-W30;CH05;Y80T84;F;12;P
2020-W30;CH05;Y80T84;M;16;P
2020-W30;CH05;Y85T89;T;28;P
2020-W30;CH05;Y85T89;F;10;P
2020-W30;CH05;Y85T89;M;18;P
2020-W30;CH05;Y_GE90;T;49;P
2020-W30;CH05;Y_GE90;F;35;P
2020-W30;CH05;Y_GE90;M;14;P
2020-W30;CH06;_T;T;101;P
2020-W30;CH06;_T;F;52;P
2020-W30;CH06;_T;M;49;P
2020-W30;CH06;Y0T4;T;1;P
2020-W30;CH06;Y0T4;F;1;P
2020-W30;CH06;Y35T39;T;1;P
2020-W30;CH06;Y35T39;M;1;P
2020-W30;CH06;Y45T49;T;2;P
2020-W30;CH06;Y45T49;M;2;P
2020-W30;CH06;Y50T54;T;1;P
2020-W30;CH06;Y50T54;M;1;P
2020-W30;CH06;Y55T59;T;3;P
2020-W30;CH06;Y55T59;F;2;P
2020-W30;CH06;Y55T59;M;1;P
2020-W30;CH06;Y60T64;T;2;P
2020-W30;CH06;Y60T64;F;2;P
2020-W30;CH06;Y65T69;T;7;P
2020-W30;CH06;Y65T69;F;2;P
2020-W30;CH06;Y65T69;M;5;P
2020-W30;CH06;Y70T74;T;10;P
2020-W30;CH06;Y70T74;F;6;P
2020-W30;CH06;Y70T74;M;4;P
2020-W30;CH06;Y75T79;T;13;P
2020-W30;CH06;Y75T79;F;8;P
2020-W30;CH06;Y75T79;M;5;P
2020-W30;CH06;Y80T84;T;15;P
2020-W30;CH06;Y80T84;F;3;P
2020-W30;CH06;Y80T84;M;12;P
2020-W30;CH06;Y85T89;T;19;P
2020-W30;CH06;Y85T89;F;8;P
2020-W30;CH06;Y85T89;M;11;P
2020-W30;CH06;Y_GE90;T;27;P
2020-W30;CH06;Y_GE90;F;20;P
2020-W30;CH06;Y_GE90;M;7;P
2020-W30;CH07;_T;T;52;P
2020-W30;CH07;_T;F;30;P
2020-W30;CH07;_T;M;22;P
2020-W30;CH07;Y0T4;T;1;P
2020-W30;CH07;Y0T4;M;1;P
2020-W30;CH07;Y30T34;T;1;P
2020-W30;CH07;Y30T34;M;1;P
2020-W30;CH07;Y50T54;T;1;P
2020-W30;CH07;Y50T54;M;1;P
2020-W30;CH07;Y55T59;T;2;P
2020-W30;CH07;Y55T59;F;1;P
2020-W30;CH07;Y55T59;M;1;P
2020-W30;CH07;Y60T64;T;3;P
2020-W30;CH07;Y60T64;M;3;P
2020-W30;CH07;Y65T69;T;2;P
2020-W30;CH07;Y65T69;F;2;P
2020-W30;CH07;Y70T74;T;6;P
2020-W30;CH07;Y70T74;F;4;P
2020-W30;CH07;Y70T74;M;2;P
2020-W30;CH07;Y75T79;T;6;P
2020-W30;CH07;Y75T79;F;1;P
2020-W30;CH07;Y75T79;M;5;P
2020-W30;CH07;Y80T84;T;6;P
2020-W30;CH07;Y80T84;F;5;P
2020-W30;CH07;Y80T84;M;1;P
2020-W30;CH07;Y85T89;T;12;P
2020-W30;CH07;Y85T89;F;8;P
2020-W30;CH07;Y85T89;M;4;P
2020-W30;CH07;Y_GE90;T;12;P
2020-W30;CH07;Y_GE90;F;9;P
2020-W30;CH07;Y_GE90;M;3;P
2020-W31;CH;_T;T;1279;P
2020-W31;CH;_T;F;659;P
2020-W31;CH;_T;M;620;P
2020-W31;CH;Y0T4;T;3;P
2020-W31;CH;Y0T4;F;1;P
2020-W31;CH;Y0T4;M;2;P
2020-W31;CH;Y10T14;T;1;P
2020-W31;CH;Y10T14;M;1;P
2020-W31;CH;Y15T19;T;3;P
2020-W31;CH;Y15T19;F;1;P
2020-W31;CH;Y15T19;M;2;P
2020-W31;CH;Y20T24;T;2;P
2020-W31;CH;Y20T24;M;2;P
2020-W31;CH;Y25T29;T;6;P
2020-W31;CH;Y25T29;F;1;P
2020-W31;CH;Y25T29;M;5;P
2020-W31;CH;Y30T34;T;5;P
2020-W31;CH;Y30T34;F;2;P
2020-W31;CH;Y30T34;M;3;P
2020-W31;CH;Y35T39;T;5;P
2020-W31;CH;Y35T39;M;5;P
2020-W31;CH;Y40T44;T;6;P
2020-W31;CH;Y40T44;F;3;P
2020-W31;CH;Y40T44;M;3;P
2020-W31;CH;Y45T49;T;16;P
2020-W31;CH;Y45T49;F;5;P
2020-W31;CH;Y45T49;M;11;P
2020-W31;CH;Y50T54;T;31;P
2020-W31;CH;Y50T54;F;10;P
2020-W31;CH;Y50T54;M;21;P
2020-W31;CH;Y55T59;T;50;P
2020-W31;CH;Y55T59;F;17;P
2020-W31;CH;Y55T59;M;33;P
2020-W31;CH;Y60T64;T;60;P
2020-W31;CH;Y60T64;F;27;P
2020-W31;CH;Y60T64;M;33;P
2020-W31;CH;Y65T69;T;57;P
2020-W31;CH;Y65T69;F;23;P
2020-W31;CH;Y65T69;M;34;P
2020-W31;CH;Y70T74;T;103;P
2020-W31;CH;Y70T74;F;44;P
2020-W31;CH;Y70T74;M;59;P
2020-W31;CH;Y75T79;T;133;P
2020-W31;CH;Y75T79;F;56;P
2020-W31;CH;Y75T79;M;77;P
2020-W31;CH;Y80T84;T;182;P
2020-W31;CH;Y80T84;F;82;P
2020-W31;CH;Y80T84;M;100;P
2020-W31;CH;Y85T89;T;273;P
2020-W31;CH;Y85T89;F;154;P
2020-W31;CH;Y85T89;M;119;P
2020-W31;CH;Y_GE90;T;343;P
2020-W31;CH;Y_GE90;F;233;P
2020-W31;CH;Y_GE90;M;110;P
2020-W31;CH01;_T;T;211;P
2020-W31;CH01;_T;F;109;P
2020-W31;CH01;_T;M;102;P
2020-W31;CH01;Y0T4;T;1;P
2020-W31;CH01;Y0T4;F;1;P
2020-W31;CH01;Y15T19;T;1;P
2020-W31;CH01;Y15T19;M;1;P
2020-W31;CH01;Y25T29;T;1;P
2020-W31;CH01;Y25T29;M;1;P
2020-W31;CH01;Y35T39;T;2;P
2020-W31;CH01;Y35T39;M;2;P
2020-W31;CH01;Y40T44;T;1;P
2020-W31;CH01;Y40T44;M;1;P
2020-W31;CH01;Y45T49;T;3;P
2020-W31;CH01;Y45T49;M;3;P
2020-W31;CH01;Y50T54;T;1;P
2020-W31;CH01;Y50T54;M;1;P
2020-W31;CH01;Y55T59;T;11;P
2020-W31;CH01;Y55T59;F;3;P
2020-W31;CH01;Y55T59;M;8;P
2020-W31;CH01;Y60T64;T;11;P
2020-W31;CH01;Y60T64;F;4;P
2020-W31;CH01;Y60T64;M;7;P
2020-W31;CH01;Y65T69;T;8;P
2020-W31;CH01;Y65T69;F;5;P
2020-W31;CH01;Y65T69;M;3;P
2020-W31;CH01;Y70T74;T;13;P
2020-W31;CH01;Y70T74;F;7;P
2020-W31;CH01;Y70T74;M;6;P
2020-W31;CH01;Y75T79;T;25;P
2020-W31;CH01;Y75T79;F;17;P
2020-W31;CH01;Y75T79;M;8;P
2020-W31;CH01;Y80T84;T;24;P
2020-W31;CH01;Y80T84;F;6;P
2020-W31;CH01;Y80T84;M;18;P
2020-W31;CH01;Y85T89;T;43;P
2020-W31;CH01;Y85T89;F;22;P
2020-W31;CH01;Y85T89;M;21;P
2020-W31;CH01;Y_GE90;T;66;P
2020-W31;CH01;Y_GE90;F;44;P
2020-W31;CH01;Y_GE90;M;22;P
2020-W31;CH02;_T;T;312;P
2020-W31;CH02;_T;F;168;P
2020-W31;CH02;_T;M;144;P
2020-W31;CH02;Y10T14;T;1;P
2020-W31;CH02;Y10T14;M;1;P
2020-W31;CH02;Y30T34;T;1;P
2020-W31;CH02;Y30T34;F;1;P
2020-W31;CH02;Y35T39;T;1;P
2020-W31;CH02;Y35T39;M;1;P
2020-W31;CH02;Y45T49;T;5;P
2020-W31;CH02;Y45T49;F;1;P
2020-W31;CH02;Y45T49;M;4;P
2020-W31;CH02;Y50T54;T;9;P
2020-W31;CH02;Y50T54;F;2;P
2020-W31;CH02;Y50T54;M;7;P
2020-W31;CH02;Y55T59;T;9;P
2020-W31;CH02;Y55T59;F;3;P
2020-W31;CH02;Y55T59;M;6;P
2020-W31;CH02;Y60T64;T;15;P
2020-W31;CH02;Y60T64;F;10;P
2020-W31;CH02;Y60T64;M;5;P
2020-W31;CH02;Y65T69;T;8;P
2020-W31;CH02;Y65T69;F;3;P
2020-W31;CH02;Y65T69;M;5;P
2020-W31;CH02;Y70T74;T;30;P
2020-W31;CH02;Y70T74;F;11;P
2020-W31;CH02;Y70T74;M;19;P
2020-W31;CH02;Y75T79;T;24;P
2020-W31;CH02;Y75T79;F;5;P
2020-W31;CH02;Y75T79;M;19;P
2020-W31;CH02;Y80T84;T;51;P
2020-W31;CH02;Y80T84;F;24;P
2020-W31;CH02;Y80T84;M;27;P
2020-W31;CH02;Y85T89;T;74;P
2020-W31;CH02;Y85T89;F;46;P
2020-W31;CH02;Y85T89;M;28;P
2020-W31;CH02;Y_GE90;T;84;P
2020-W31;CH02;Y_GE90;F;62;P
2020-W31;CH02;Y_GE90;M;22;P
2020-W31;CH03;_T;T;183;P
2020-W31;CH03;_T;F;99;P
2020-W31;CH03;_T;M;84;P
2020-W31;CH03;Y25T29;T;1;P
2020-W31;CH03;Y25T29;M;1;P
2020-W31;CH03;Y30T34;T;1;P
2020-W31;CH03;Y30T34;M;1;P
2020-W31;CH03;Y40T44;T;2;P
2020-W31;CH03;Y40T44;F;1;P
2020-W31;CH03;Y40T44;M;1;P
2020-W31;CH03;Y50T54;T;7;P
2020-W31;CH03;Y50T54;F;3;P
2020-W31;CH03;Y50T54;M;4;P
2020-W31;CH03;Y55T59;T;4;P
2020-W31;CH03;Y55T59;F;4;P
2020-W31;CH03;Y60T64;T;8;P
2020-W31;CH03;Y60T64;F;3;P
2020-W31;CH03;Y60T64;M;5;P
2020-W31;CH03;Y65T69;T;9;P
2020-W31;CH03;Y65T69;F;3;P
2020-W31;CH03;Y65T69;M;6;P
2020-W31;CH03;Y70T74;T;19;P
2020-W31;CH03;Y70T74;F;10;P
2020-W31;CH03;Y70T74;M;9;P
2020-W31;CH03;Y75T79;T;15;P
2020-W31;CH03;Y75T79;F;8;P
2020-W31;CH03;Y75T79;M;7;P
2020-W31;CH03;Y80T84;T;27;P
2020-W31;CH03;Y80T84;F;13;P
2020-W31;CH03;Y80T84;M;14;P
2020-W31;CH03;Y85T89;T;46;P
2020-W31;CH03;Y85T89;F;24;P
2020-W31;CH03;Y85T89;M;22;P
2020-W31;CH03;Y_GE90;T;44;P
2020-W31;CH03;Y_GE90;F;30;P
2020-W31;CH03;Y_GE90;M;14;P
2020-W31;CH04;_T;T;212;P
2020-W31;CH04;_T;F;101;P
2020-W31;CH04;_T;M;111;P
2020-W31;CH04;Y0T4;T;1;P
2020-W31;CH04;Y0T4;M;1;P
2020-W31;CH04;Y20T24;T;2;P
2020-W31;CH04;Y20T24;M;2;P
2020-W31;CH04;Y40T44;T;3;P
2020-W31;CH04;Y40T44;F;2;P
2020-W31;CH04;Y40T44;M;1;P
2020-W31;CH04;Y45T49;T;3;P
2020-W31;CH04;Y45T49;F;2;P
2020-W31;CH04;Y45T49;M;1;P
2020-W31;CH04;Y50T54;T;4;P
2020-W31;CH04;Y50T54;F;3;P
2020-W31;CH04;Y50T54;M;1;P
2020-W31;CH04;Y55T59;T;15;P
2020-W31;CH04;Y55T59;F;3;P
2020-W31;CH04;Y55T59;M;12;P
2020-W31;CH04;Y60T64;T;11;P
2020-W31;CH04;Y60T64;F;3;P
2020-W31;CH04;Y60T64;M;8;P
2020-W31;CH04;Y65T69;T;14;P
2020-W31;CH04;Y65T69;F;5;P
2020-W31;CH04;Y65T69;M;9;P
2020-W31;CH04;Y70T74;T;14;P
2020-W31;CH04;Y70T74;F;2;P
2020-W31;CH04;Y70T74;M;12;P
2020-W31;CH04;Y75T79;T;21;P
2020-W31;CH04;Y75T79;F;6;P
2020-W31;CH04;Y75T79;M;15;P
2020-W31;CH04;Y80T84;T;27;P
2020-W31;CH04;Y80T84;F;13;P
2020-W31;CH04;Y80T84;M;14;P
2020-W31;CH04;Y85T89;T;44;P
2020-W31;CH04;Y85T89;F;26;P
2020-W31;CH04;Y85T89;M;18;P
2020-W31;CH04;Y_GE90;T;53;P
2020-W31;CH04;Y_GE90;F;36;P
2020-W31;CH04;Y_GE90;M;17;P
2020-W31;CH05;_T;T;183;P
2020-W31;CH05;_T;F;92;P
2020-W31;CH05;_T;M;91;P
2020-W31;CH05;Y15T19;T;1;P
2020-W31;CH05;Y15T19;M;1;P
2020-W31;CH05;Y25T29;T;2;P
2020-W31;CH05;Y25T29;F;1;P
2020-W31;CH05;Y25T29;M;1;P
2020-W31;CH05;Y30T34;T;1;P
2020-W31;CH05;Y30T34;M;1;P
2020-W31;CH05;Y45T49;T;1;P
2020-W31;CH05;Y45T49;F;1;P
2020-W31;CH05;Y50T54;T;6;P
2020-W31;CH05;Y50T54;F;1;P
2020-W31;CH05;Y50T54;M;5;P
2020-W31;CH05;Y55T59;T;6;P
2020-W31;CH05;Y55T59;F;3;P
2020-W31;CH05;Y55T59;M;3;P
2020-W31;CH05;Y60T64;T;7;P
2020-W31;CH05;Y60T64;F;1;P
2020-W31;CH05;Y60T64;M;6;P
2020-W31;CH05;Y65T69;T;5;P
2020-W31;CH05;Y65T69;F;2;P
2020-W31;CH05;Y65T69;M;3;P
2020-W31;CH05;Y70T74;T;16;P
2020-W31;CH05;Y70T74;F;8;P
2020-W31;CH05;Y70T74;M;8;P
2020-W31;CH05;Y75T79;T;24;P
2020-W31;CH05;Y75T79;F;8;P
2020-W31;CH05;Y75T79;M;16;P
2020-W31;CH05;Y80T84;T;32;P
2020-W31;CH05;Y80T84;F;17;P
2020-W31;CH05;Y80T84;M;15;P
2020-W31;CH05;Y85T89;T;29;P
2020-W31;CH05;Y85T89;F;17;P
2020-W31;CH05;Y85T89;M;12;P
2020-W31;CH05;Y_GE90;T;53;P
2020-W31;CH05;Y_GE90;F;33;P
2020-W31;CH05;Y_GE90;M;20;P
2020-W31;CH06;_T;T;114;P
2020-W31;CH06;_T;F;56;P
2020-W31;CH06;_T;M;58;P
2020-W31;CH06;Y0T4;T;1;P
2020-W31;CH06;Y0T4;M;1;P
2020-W31;CH06;Y15T19;T;1;P
2020-W31;CH06;Y15T19;F;1;P
2020-W31;CH06;Y25T29;T;2;P
2020-W31;CH06;Y25T29;M;2;P
2020-W31;CH06;Y30T34;T;1;P
2020-W31;CH06;Y30T34;F;1;P
2020-W31;CH06;Y35T39;T;1;P
2020-W31;CH06;Y35T39;M;1;P
2020-W31;CH06;Y45T49;T;3;P
2020-W31;CH06;Y45T49;F;1;P
2020-W31;CH06;Y45T49;M;2;P
2020-W31;CH06;Y50T54;T;2;P
2020-W31;CH06;Y50T54;M;2;P
2020-W31;CH06;Y55T59;T;4;P
2020-W31;CH06;Y55T59;F;1;P
2020-W31;CH06;Y55T59;M;3;P
2020-W31;CH06;Y60T64;T;4;P
2020-W31;CH06;Y60T64;F;2;P
2020-W31;CH06;Y60T64;M;2;P
2020-W31;CH06;Y65T69;T;8;P
2020-W31;CH06;Y65T69;F;3;P
2020-W31;CH06;Y65T69;M;5;P
2020-W31;CH06;Y70T74;T;6;P
2020-W31;CH06;Y70T74;F;4;P
2020-W31;CH06;Y70T74;M;2;P
2020-W31;CH06;Y75T79;T;17;P
2020-W31;CH06;Y75T79;F;7;P
2020-W31;CH06;Y75T79;M;10;P
2020-W31;CH06;Y80T84;T;13;P
2020-W31;CH06;Y80T84;F;6;P
2020-W31;CH06;Y80T84;M;7;P
2020-W31;CH06;Y85T89;T;25;P
2020-W31;CH06;Y85T89;F;14;P
2020-W31;CH06;Y85T89;M;11;P
2020-W31;CH06;Y_GE90;T;26;P
2020-W31;CH06;Y_GE90;F;16;P
2020-W31;CH06;Y_GE90;M;10;P
2020-W31;CH07;_T;T;64;P
2020-W31;CH07;_T;F;34;P
2020-W31;CH07;_T;M;30;P
2020-W31;CH07;Y30T34;T;1;P
2020-W31;CH07;Y30T34;M;1;P
2020-W31;CH07;Y35T39;T;1;P
2020-W31;CH07;Y35T39;M;1;P
2020-W31;CH07;Y45T49;T;1;P
2020-W31;CH07;Y45T49;M;1;P
2020-W31;CH07;Y50T54;T;2;P
2020-W31;CH07;Y50T54;F;1;P
2020-W31;CH07;Y50T54;M;1;P
2020-W31;CH07;Y55T59;T;1;P
2020-W31;CH07;Y55T59;M;1;P
2020-W31;CH07;Y60T64;T;4;P
2020-W31;CH07;Y60T64;F;4;P
2020-W31;CH07;Y65T69;T;5;P
2020-W31;CH07;Y65T69;F;2;P
2020-W31;CH07;Y65T69;M;3;P
2020-W31;CH07;Y70T74;T;5;P
2020-W31;CH07;Y70T74;F;2;P
2020-W31;CH07;Y70T74;M;3;P
2020-W31;CH07;Y75T79;T;7;P
2020-W31;CH07;Y75T79;F;5;P
2020-W31;CH07;Y75T79;M;2;P
2020-W31;CH07;Y80T84;T;8;P
2020-W31;CH07;Y80T84;F;3;P
2020-W31;CH07;Y80T84;M;5;P
2020-W31;CH07;Y85T89;T;12;P
2020-W31;CH07;Y85T89;F;5;P
2020-W31;CH07;Y85T89;M;7;P
2020-W31;CH07;Y_GE90;T;17;P
2020-W31;CH07;Y_GE90;F;12;P
2020-W31;CH07;Y_GE90;M;5;P
2020-W32;CH;_T;T;1172;P
2020-W32;CH;_T;F;587;P
2020-W32;CH;_T;M;585;P
2020-W32;CH;Y0T4;T;7;P
2020-W32;CH;Y0T4;F;4;P
2020-W32;CH;Y0T4;M;3;P
