"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"unknown","TI",202041,0,2,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202042,0,2,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202043,0,2,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202044,2,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202045,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202046,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202047,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202048,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202049,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202050,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202051,1,5,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202052,0,5,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202053,0,5,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202101,4,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202102,0,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202103,0,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202104,0,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202105,0,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202106,0,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202107,0,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","TI",202108,0,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,NA
"unknown","TI",202109,0,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,NA
"unknown","TI",202110,0,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","TI",202111,0,9,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","TI",202112,2,11,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202009,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202010,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202011,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202012,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202013,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202014,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202015,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202016,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202017,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202018,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202019,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202020,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202021,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202022,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202023,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","UR",202024,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202025,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202026,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202027,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202028,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202029,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202030,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202031,2,2,0.021,2.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202032,0,2,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202033,1,3,0.007,0.7,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,100
"unknown","UR",202034,0,3,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202035,1,4,0.007,0.7,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202036,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202037,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202038,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202039,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","UR",202040,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202041,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202042,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202043,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202044,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202045,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202046,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202047,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202048,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202049,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202050,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202051,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202052,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202053,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202101,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202102,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202103,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202104,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202105,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202106,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202107,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","UR",202108,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,NA
"unknown","UR",202109,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,NA
"unknown","UR",202110,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","UR",202111,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","UR",202112,0,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202009,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202010,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202011,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202012,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202013,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202014,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202015,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202016,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202017,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202018,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202019,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202020,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202021,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202022,1,1,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202023,34,35,0.007,0.7,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VD",202024,158,193,0.027,2.7,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202025,263,456,0.034,3.4,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202026,25,481,0.003,0.3,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202027,2,483,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202028,0,483,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202029,3,486,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202030,1,487,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202031,0,487,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202032,0,487,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202033,3,490,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202034,4,494,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202035,4,498,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202036,2,500,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202037,16,516,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,6.25
"unknown","VD",202038,4,520,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","VD",202039,5,525,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,20
"unknown","VD",202040,5,530,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202041,12,542,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202042,6,548,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202043,8,556,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202044,11,567,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,27.27
"unknown","VD",202045,6,573,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,16.67
"unknown","VD",202046,8,581,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,37.5
"unknown","VD",202047,7,588,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202048,28,616,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,35.71
"unknown","VD",202049,14,630,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,7.14
"unknown","VD",202050,26,656,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,19.23
"unknown","VD",202051,19,675,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,5.26
"unknown","VD",202052,21,696,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202053,25,721,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,32
"unknown","VD",202101,11,732,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202102,3,735,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202103,5,740,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,20
"unknown","VD",202104,5,745,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202105,6,751,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202106,40,791,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","VD",202107,18,809,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,5.56
"unknown","VD",202108,10,819,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,10
"unknown","VD",202109,26,845,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,3.85
"unknown","VD",202110,63,908,0.003,0.3,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,3.17
"unknown","VD",202111,33,941,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","VD",202112,3,944,0,0,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202009,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202010,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202011,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202012,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202013,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202014,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202015,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202016,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202017,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202018,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202019,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","VS",202020,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
