"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202103,"GR","60 - 69",201,"altersklasse_covid19",25798,426,0.78,0.73,1.65,187.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.111,11.1
202104,"GR","60 - 69",289,"altersklasse_covid19",25798,715,1.12,0.92,2.77,238.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.094,9.4
202105,"GR","60 - 69",223,"altersklasse_covid19",25798,938,0.86,1.1,3.64,283.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.101,10.1
202106,"GR","60 - 69",375,"altersklasse_covid19",25798,1313,1.45,1.09,5.09,280.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.102,10.2
202107,"GR","60 - 69",357,"altersklasse_covid19",25798,1670,1.38,1.14,6.47,293.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.129,12.9
202108,"GR","60 - 69",369,"altersklasse_covid19",25798,2039,1.43,1.18,7.9,305,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.108,10.8
202109,"GR","60 - 69",150,"altersklasse_covid19",25798,2189,0.58,NA,8.49,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.04,4
202110,"GR","60 - 69",293,"altersklasse_covid19",25798,2482,1.14,NA,9.62,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.066,6.6
202111,"GR","60 - 69",368,"altersklasse_covid19",25798,2850,1.43,NA,11.05,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.118,11.8
202052,"GR","70 - 79",0,"altersklasse_covid19",19606,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"GR","70 - 79",0,"altersklasse_covid19",19606,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"GR","70 - 79",108,"altersklasse_covid19",19606,108,0.55,NA,0.55,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.169,16.9
202102,"GR","70 - 79",185,"altersklasse_covid19",19606,293,0.94,1.44,1.49,282.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.098,9.8
202103,"GR","70 - 79",286,"altersklasse_covid19",19606,579,1.46,2.11,2.95,413.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.158,15.8
202104,"GR","70 - 79",1105,"altersklasse_covid19",19606,1684,5.64,2.81,8.59,551.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.36,36
202105,"GR","70 - 79",296,"altersklasse_covid19",19606,1980,1.51,3.59,10.1,703.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.134,13.4
202106,"GR","70 - 79",916,"altersklasse_covid19",19606,2896,4.67,4.56,14.77,893.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.25,25
202107,"GR","70 - 79",967,"altersklasse_covid19",19606,3863,4.93,5.64,19.7,1105.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.348,34.8
202108,"GR","70 - 79",1167,"altersklasse_covid19",19606,5030,5.95,5.69,25.66,1116.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.343,34.3
202109,"GR","70 - 79",1517,"altersklasse_covid19",19606,6547,7.74,NA,33.39,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.404,40.4
202110,"GR","70 - 79",1773,"altersklasse_covid19",19606,8320,9.04,NA,42.44,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.398,39.8
202111,"GR","70 - 79",1177,"altersklasse_covid19",19606,9497,6,NA,48.44,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.378,37.8
202052,"GR","80+",0,"altersklasse_covid19",11582,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"GR","80+",0,"altersklasse_covid19",11582,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"GR","80+",331,"altersklasse_covid19",11582,331,2.86,NA,2.86,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.518,51.8
202102,"GR","80+",756,"altersklasse_covid19",11582,1087,6.53,4.72,9.39,546.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.4,40
202103,"GR","80+",636,"altersklasse_covid19",11582,1723,5.49,6.18,14.88,715.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.351,35.1
202104,"GR","80+",1217,"altersklasse_covid19",11582,2940,10.51,7.19,25.38,832.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.397,39.7
202105,"GR","80+",883,"altersklasse_covid19",11582,3823,7.62,8.1,33.01,937.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.4,40
202106,"GR","80+",1187,"altersklasse_covid19",11582,5010,10.25,9.17,43.26,1061.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.324,32.4
202107,"GR","80+",817,"altersklasse_covid19",11582,5827,7.05,10.42,50.31,1206.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.294,29.4
202108,"GR","80+",1068,"altersklasse_covid19",11582,6895,9.22,10.1,59.53,1170.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.314,31.4
202109,"GR","80+",1624,"altersklasse_covid19",11582,8519,14.02,NA,73.55,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.432,43.2
202110,"GR","80+",1649,"altersklasse_covid19",11582,10168,14.24,NA,87.79,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.37,37
202111,"GR","80+",965,"altersklasse_covid19",11582,11133,8.33,NA,96.12,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.31,31
202052,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202104,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202105,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202107,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202108,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202109,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202110,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202111,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202052,"JU","10 - 19",0,"altersklasse_covid19",8058,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","10 - 19",0,"altersklasse_covid19",8058,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","10 - 19",2,"altersklasse_covid19",8058,2,0.02,NA,0.02,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202102,"JU","10 - 19",1,"altersklasse_covid19",8058,3,0.01,0.03,0.04,2.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202103,"JU","10 - 19",8,"altersklasse_covid19",8058,11,0.1,0.03,0.14,2.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.007,0.7
202104,"JU","10 - 19",2,"altersklasse_covid19",8058,13,0.02,0.05,0.16,4,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202105,"JU","10 - 19",3,"altersklasse_covid19",8058,16,0.04,0.05,0.2,4.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202106,"JU","10 - 19",3,"altersklasse_covid19",8058,19,0.04,0.06,0.24,4.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202107,"JU","10 - 19",9,"altersklasse_covid19",8058,28,0.11,0.06,0.35,4.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.007,0.7
202108,"JU","10 - 19",4,"altersklasse_covid19",8058,32,0.05,0.07,0.4,5.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202109,"JU","10 - 19",3,"altersklasse_covid19",8058,35,0.04,NA,0.43,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202110,"JU","10 - 19",7,"altersklasse_covid19",8058,42,0.09,NA,0.52,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.005,0.5
202111,"JU","10 - 19",9,"altersklasse_covid19",8058,51,0.11,NA,0.63,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.008,0.8
202052,"JU","20 - 29",0,"altersklasse_covid19",9124,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","20 - 29",0,"altersklasse_covid19",9124,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","20 - 29",36,"altersklasse_covid19",9124,36,0.39,NA,0.39,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.067,6.7
202102,"JU","20 - 29",28,"altersklasse_covid19",9124,64,0.31,0.33,0.7,29.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.064,6.4
202103,"JU","20 - 29",64,"altersklasse_covid19",9124,128,0.7,0.4,1.4,36.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.058,5.8
202104,"JU","20 - 29",16,"altersklasse_covid19",9124,144,0.18,0.5,1.58,45.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.022,2.2
202105,"JU","20 - 29",64,"altersklasse_covid19",9124,208,0.7,0.49,2.28,44.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.053,5.3
202106,"JU","20 - 29",46,"altersklasse_covid19",9124,254,0.5,0.49,2.78,44.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.05,5
202107,"JU","20 - 29",66,"altersklasse_covid19",9124,320,0.72,0.48,3.51,43.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.05,5
202108,"JU","20 - 29",30,"altersklasse_covid19",9124,350,0.33,0.52,3.84,47.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.023,2.3
202109,"JU","20 - 29",28,"altersklasse_covid19",9124,378,0.31,NA,4.14,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.023,2.3
202110,"JU","20 - 29",55,"altersklasse_covid19",9124,433,0.6,NA,4.75,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.039,3.9
202111,"JU","20 - 29",44,"altersklasse_covid19",9124,477,0.48,NA,5.23,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.038,3.8
202052,"JU","30 - 39",0,"altersklasse_covid19",8640,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","30 - 39",0,"altersklasse_covid19",8640,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","30 - 39",45,"altersklasse_covid19",8640,45,0.52,NA,0.52,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.084,8.4
202102,"JU","30 - 39",42,"altersklasse_covid19",8640,87,0.49,0.47,1.01,40.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.096,9.6
202103,"JU","30 - 39",88,"altersklasse_covid19",8640,175,1.02,0.59,2.03,50.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.079,7.9
202104,"JU","30 - 39",33,"altersklasse_covid19",8640,208,0.38,0.75,2.41,64.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.045,4.5
202105,"JU","30 - 39",78,"altersklasse_covid19",8640,286,0.9,0.75,3.31,64.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.064,6.4
202106,"JU","30 - 39",68,"altersklasse_covid19",8640,354,0.79,0.75,4.1,64.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.075,7.5
202107,"JU","30 - 39",100,"altersklasse_covid19",8640,454,1.16,0.71,5.25,61.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.075,7.5
202108,"JU","30 - 39",43,"altersklasse_covid19",8640,497,0.5,0.75,5.75,64.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.033,3.3
202109,"JU","30 - 39",43,"altersklasse_covid19",8640,540,0.5,NA,6.25,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.035,3.5
202110,"JU","30 - 39",64,"altersklasse_covid19",8640,604,0.74,NA,6.99,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.045,4.5
202111,"JU","30 - 39",57,"altersklasse_covid19",8640,661,0.66,NA,7.65,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.05,5
202052,"JU","40 - 49",0,"altersklasse_covid19",9160,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","40 - 49",0,"altersklasse_covid19",9160,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","40 - 49",55,"altersklasse_covid19",9160,55,0.6,NA,0.6,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.103,10.3
202102,"JU","40 - 49",71,"altersklasse_covid19",9160,126,0.78,0.66,1.38,60.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.162,16.2
202103,"JU","40 - 49",116,"altersklasse_covid19",9160,242,1.27,0.81,2.64,74.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.105,10.5
202104,"JU","40 - 49",56,"altersklasse_covid19",9160,298,0.61,1.05,3.25,95.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.077,7.7
202105,"JU","40 - 49",125,"altersklasse_covid19",9160,423,1.36,1.09,4.62,99.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.103,10.3
202106,"JU","40 - 49",99,"altersklasse_covid19",9160,522,1.08,1.09,5.7,100.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.109,10.9
202107,"JU","40 - 49",149,"altersklasse_covid19",9160,671,1.63,1.11,7.33,101.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.112,11.2
202108,"JU","40 - 49",80,"altersklasse_covid19",9160,751,0.87,1.14,8.2,104.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.061,6.1
202109,"JU","40 - 49",77,"altersklasse_covid19",9160,828,0.84,NA,9.04,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.062,6.2
202110,"JU","40 - 49",127,"altersklasse_covid19",9160,955,1.39,NA,10.43,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.09,9
202111,"JU","40 - 49",76,"altersklasse_covid19",9160,1031,0.83,NA,11.26,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.066,6.6
202052,"JU","50 - 59",0,"altersklasse_covid19",10899,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","50 - 59",0,"altersklasse_covid19",10899,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","50 - 59",91,"altersklasse_covid19",10899,91,0.83,NA,0.83,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.17,17
202102,"JU","50 - 59",73,"altersklasse_covid19",10899,164,0.67,0.8,1.5,87.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.167,16.7
202103,"JU","50 - 59",183,"altersklasse_covid19",10899,347,1.68,1,3.18,109.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.165,16.5
202104,"JU","50 - 59",100,"altersklasse_covid19",10899,447,0.92,1.25,4.1,136.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.137,13.7
202105,"JU","50 - 59",166,"altersklasse_covid19",10899,613,1.52,1.35,5.62,146.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.137,13.7
202106,"JU","50 - 59",151,"altersklasse_covid19",10899,764,1.39,1.47,7.01,160.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.166,16.6
202107,"JU","50 - 59",192,"altersklasse_covid19",10899,956,1.76,1.47,8.77,160.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.144,14.4
202108,"JU","50 - 59",161,"altersklasse_covid19",10899,1117,1.48,1.49,10.25,162.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.122,12.2
202109,"JU","50 - 59",171,"altersklasse_covid19",10899,1288,1.57,NA,11.82,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.138,13.8
202110,"JU","50 - 59",182,"altersklasse_covid19",10899,1470,1.67,NA,13.49,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.129,12.9
202111,"JU","50 - 59",112,"altersklasse_covid19",10899,1582,1.03,NA,14.52,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.097,9.7
202052,"JU","60 - 69",0,"altersklasse_covid19",9044,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","60 - 69",0,"altersklasse_covid19",9044,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","60 - 69",45,"altersklasse_covid19",9044,45,0.5,NA,0.5,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.084,8.4
202102,"JU","60 - 69",26,"altersklasse_covid19",9044,71,0.29,0.8,0.79,71.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.059,5.9
202103,"JU","60 - 69",140,"altersklasse_covid19",9044,211,1.55,0.95,2.33,85.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.126,12.6
202104,"JU","60 - 69",160,"altersklasse_covid19",9044,371,1.77,1.26,4.1,113.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.219,21.9
202105,"JU","60 - 69",132,"altersklasse_covid19",9044,503,1.46,1.62,5.56,146.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.109,10.9
202106,"JU","60 - 69",95,"altersklasse_covid19",9044,598,1.05,2.03,6.61,183.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.104,10.4
202107,"JU","60 - 69",198,"altersklasse_covid19",9044,796,2.19,2.2,8.8,198.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.149,14.9
202108,"JU","60 - 69",273,"altersklasse_covid19",9044,1069,3.02,2.25,11.82,203.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.207,20.7
202109,"JU","60 - 69",287,"altersklasse_covid19",9044,1356,3.17,NA,14.99,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.232,23.2
202110,"JU","60 - 69",246,"altersklasse_covid19",9044,1602,2.72,NA,17.71,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.174,17.4
202111,"JU","60 - 69",196,"altersklasse_covid19",9044,1798,2.17,NA,19.88,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.171,17.1
202052,"JU","70 - 79",0,"altersklasse_covid19",6890,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","70 - 79",0,"altersklasse_covid19",6890,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","70 - 79",48,"altersklasse_covid19",6890,48,0.7,NA,0.7,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.09,9
202102,"JU","70 - 79",51,"altersklasse_covid19",6890,99,0.74,1.72,1.44,118.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.117,11.7
202103,"JU","70 - 79",218,"altersklasse_covid19",6890,317,3.16,2.2,4.6,151.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.197,19.7
202104,"JU","70 - 79",237,"altersklasse_covid19",6890,554,3.44,2.78,8.04,191.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.325,32.5
202105,"JU","70 - 79",277,"altersklasse_covid19",6890,831,4.02,3.59,12.06,247.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.229,22.9
202106,"JU","70 - 79",231,"altersklasse_covid19",6890,1062,3.35,4.31,15.41,296.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.254,25.4
202107,"JU","70 - 79",278,"altersklasse_covid19",6890,1340,4.03,4.74,19.45,326.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.209,20.9
202108,"JU","70 - 79",438,"altersklasse_covid19",6890,1778,6.36,5.11,25.81,352.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.332,33.2
202109,"JU","70 - 79",399,"altersklasse_covid19",6890,2177,5.79,NA,31.6,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.322,32.2
202110,"JU","70 - 79",426,"altersklasse_covid19",6890,2603,6.18,NA,37.78,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.301,30.1
202111,"JU","70 - 79",416,"altersklasse_covid19",6890,3019,6.04,NA,43.82,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.362,36.2
202052,"JU","80+",0,"altersklasse_covid19",4510,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","80+",0,"altersklasse_covid19",4510,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","80+",212,"altersklasse_covid19",4510,212,4.7,NA,4.7,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.397,39.7
202102,"JU","80+",145,"altersklasse_covid19",4510,357,3.22,3.61,7.92,163,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.332,33.2
202103,"JU","80+",292,"altersklasse_covid19",4510,649,6.47,4.3,14.39,194.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.263,26.3
202104,"JU","80+",125,"altersklasse_covid19",4510,774,2.77,5.38,17.16,242.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.171,17.1
202105,"JU","80+",367,"altersklasse_covid19",4510,1141,8.14,5.63,25.3,254,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.303,30.3
202106,"JU","80+",218,"altersklasse_covid19",4510,1359,4.83,5.9,30.13,266.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.239,23.9
202107,"JU","80+",339,"altersklasse_covid19",4510,1698,7.52,5.95,37.65,268.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.255,25.5
202108,"JU","80+",292,"altersklasse_covid19",4510,1990,6.47,6.31,44.12,284.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.221,22.1
202109,"JU","80+",230,"altersklasse_covid19",4510,2220,5.1,NA,49.22,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.186,18.6
202110,"JU","80+",307,"altersklasse_covid19",4510,2527,6.81,NA,56.03,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.217,21.7
202111,"JU","80+",239,"altersklasse_covid19",4510,2766,5.3,NA,61.33,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.208,20.8
202052,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202101,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202104,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202105,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202107,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202108,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202109,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202110,"NE","0 - 9",0,"altersklasse_covid19",17682,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
